timestamp,sensor_id,sensor_label,temperature_c,temperature_f
2026-05-17 17:05:03.128702,28-0000004a6df4,Sensor1,29.625,85.325
2026-05-17 17:05:08.920686,28-0000004a6df4,Sensor1,29.687,85.437
